t,m,b,sector,coherence,fragmentation,matched_decoder,wrong_decoder,lag_decoder,matched_error,wrong_error,lag_error
536.0,0.9996629675847322,0.9998199887539327,1.0,1.0,0.0,0.9999369960638764,-0.3000630039361236,0.9999369960638764,0.00027402847914426154,1.2997259715208558,0.00027402847914426154
537.0,0.9997144067253652,1.000383140399772,1.0,1.0,0.0,1.0001340991399201,-0.2998659008600798,1.0001340991399201,0.00041969241455497297,1.2995803075854448,0.00041969241455497297
538.0,0.9997951139588555,1.0005344625234949,1.0,1.0,0.0,1.0001870618832231,-0.2998129381167768,1.0001870618832231,0.0003919479243676971,1.2996080520756323,0.0003919479243676971
539.0,0.9996987385700392,1.0005106640779107,1.0,1.0,0.0,1.0001787324272686,-0.2998212675727313,1.0001787324272686,0.00047999385722941046,1.2995200061427705,0.00047999385722941046
540.0,0.9996805621497924,1.0006308812744997,1.0,1.0,0.0,1.0002208084460749,-0.2997791915539252,1.0002208084460749,0.000540246296282465,1.2994597537037176,0.000540246296282465
541.0,0.9996337357794259,1.0003889871499831,1.0,1.0,0.0,1.0001361455024942,-0.29986385449750597,1.0001361455024942,0.0005024097230682534,1.299497590276932,0.0005024097230682534
542.0,0.9996214005542529,1.000425541226943,1.0,1.0,0.0,1.00014893942943,-0.29985106057057,1.00014893942943,0.0005275388751772025,1.299472461124823,0.0005275388751772025
543.0,0.9997392545804271,1.0002670501644653,1.0,1.0,0.0,1.0000934675575628,-0.29990653244243715,1.0000934675575628,0.00035421297713567057,1.2996457870228642,0.00035421297713567057
544.0,0.9997433281220298,1.0004654025273647,1.0,1.0,0.0,1.0001628908845777,-0.2998371091154225,1.0001628908845777,0.00041956276254784264,1.2995804372374522,0.00041956276254784264
545.0,0.9998280034276958,1.0004683223546254,1.0,1.0,0.0,1.0001639128241189,-0.29983608717588117,1.0001639128241189,0.00033590939642302864,1.299664090603577,0.00033590939642302864
546.0,0.9998546307032151,1.000418509639245,1.0,1.0,0.0,1.0001464783737357,-0.2998535216262642,1.0001464783737357,0.00029184767052059524,1.2997081523294793,0.00029184767052059524
547.0,0.9998362914694959,1.0005248781744114,1.0,1.0,0.0,1.000183707361044,-0.29981629263895604,1.000183707361044,0.0003474158915480752,1.2996525841084519,0.0003474158915480752
548.0,0.9997982116221146,1.000554837475146,1.0,1.0,0.0,1.0001941931163012,-0.29980580688369884,1.0001941931163012,0.00039598149418662576,1.2996040185058133,0.00039598149418662576
549.0,0.9997515736600657,1.0005843847701357,1.0,1.0,0.0,1.0002045346695474,-0.29979546533045254,1.0002045346695474,0.0004529610094816672,1.2995470389905184,0.0004529610094816672
550.0,0.9997446671740646,1.000440806039639,1.0,1.0,0.0,1.0001542821138736,-0.29984571788612646,1.0001542821138736,0.00040961493980895547,1.299590385060191,0.00040961493980895547
551.0,0.999808465313218,1.0004718071457557,1.0,1.0,0.0,1.0001651325010146,-0.2998348674989856,1.0001651325010146,0.0003566671877965888,1.2996433328122037,0.0003566671877965888
552.0,0.9997125799613987,1.0003953950330478,1.0,1.0,0.0,1.0001383882615666,-0.2998616117384333,1.0001383882615666,0.00042580830016791804,1.299574191699832,0.00042580830016791804
553.0,0.9998017300321086,1.000438949548213,1.0,1.0,0.0,1.0001536323418745,-0.29984636765812533,1.0001536323418745,0.00035190230976589465,1.299648097690234,0.00035190230976589465
554.0,0.9997649948043412,1.0001375158685786,1.0,1.0,0.0,1.0000481305540025,-0.2999518694459975,1.0000481305540025,0.00028313574966132293,1.2997168642503387,0.00028313574966132293
555.0,0.9998250978902887,1.0002470369800016,1.0,1.0,0.0,1.0000864629430006,-0.2999135370569995,1.0000864629430006,0.0002613650527119038,1.2997386349472881,0.0002613650527119038
556.0,0.9997396158842647,1.0000541436191503,1.0,1.0,0.0,1.0000189502667025,-0.2999810497332974,1.0000189502667025,0.0002793343824377681,1.2997206656175622,0.0002793343824377681
557.0,0.9998031316292892,1.0000296720974662,1.0,1.0,0.0,1.0000103852341131,-0.2999896147658869,1.0000103852341131,0.000207253604823876,1.2997927463951762,0.000207253604823876
558.0,0.9998467177638632,0.9998208761390911,1.0,1.0,0.0,0.9999373066486819,-0.3000626933513181,0.9999373066486819,9.058888481860983e-05,1.2999094111151814,9.058888481860983e-05
559.0,1.000004647202982,1.0001411532117592,1.0,1.0,0.0,1.0000494036241157,-0.2999505963758844,1.0000494036241157,4.475642113366263e-05,1.2999552435788664,4.475642113366263e-05
560.0,0.9999870588781532,1.0000031056839136,1.0,1.0,0.0,1.0000010869893698,-0.2999989130106303,1.0000010869893698,1.4028111216646266e-05,1.2999859718887836,1.4028111216646266e-05
561.0,1.0000715051872227,1.0000673997476563,1.0,1.0,0.0,1.0000235899116796,-0.2999764100883203,1.0000235899116796,4.791527554304231e-05,1.300047915275543,4.791527554304231e-05
562.0,1.0002377130771611,1.0002920684237409,1.0,1.0,0.0,1.0001022239483093,-0.29989777605169077,1.0001022239483093,0.00013548912885186226,1.300135489128852,0.00013548912885186226
563.0,1.0003859218774847,1.0005126004305986,1.0,1.0,0.0,1.0001794101507095,-0.2998205898492905,1.0001794101507095,0.00020651172677510488,1.3002065117267751,0.00020651172677510488
564.0,1.0003057826433275,1.000272329312745,1.0,1.0,0.0,1.0000953152594607,-0.29990468474053933,1.0000953152594607,0.00021046738386676367,1.3002104673838668,0.00021046738386676367
565.0,1.0001320260544495,0.9999352611119869,1.0,1.0,0.0,0.9999773413891955,-0.30002265861080457,0.9999773413891955,0.00015468466525403457,1.300154684665254,0.00015468466525403457
566.0,1.0001520858619521,0.9999479797849123,1.0,1.0,0.0,0.9999817929247193,-0.3000182070752807,0.9999817929247193,0.0001702929372328077,1.3001702929372327,0.0001702929372328077
567.0,1.0001466172449922,1.0000493757196451,1.0,1.0,0.0,1.0000172815018757,-0.2999827184981242,1.0000172815018757,0.00012933574311646545,1.3001293357431165,0.00012933574311646545
568.0,0.9998893771549452,0.999521447142587,1.0,1.0,0.0,0.9998325064999054,-0.30016749350009453,0.9998325064999054,5.687065503978683e-05,1.3000568706550397,5.687065503978683e-05
569.0,0.999825908035881,0.9995662708682491,1.0,1.0,0.0,0.9998481948038872,-0.30015180519611284,0.9998481948038872,2.2286768006196667e-05,1.2999777132319938,2.2286768006196667e-05
570.0,0.999859231009127,0.9996116421376479,1.0,1.0,0.0,0.9998640747481767,-0.3001359252518233,0.9998640747481767,4.843739049742446e-06,1.2999951562609504,4.843739049742446e-06
571.0,0.9998427116932465,0.9999422946419115,1.0,1.0,0.0,0.999979803124669,-0.300020196875331,0.999979803124669,0.00013709143142259794,1.2998629085685773,0.00013709143142259794
572.0,0.9998412204050245,1.000250089534176,1.0,1.0,0.0,1.0000875313369615,-0.29991246866303845,1.0000875313369615,0.00024631093193694387,1.299753689068063,0.00024631093193694387
573.0,0.9998549542018629,0.9998506125531282,1.0,1.0,0.0,0.9999477143935949,-0.3000522856064052,0.9999477143935949,9.276019173198868e-05,1.299907239808268,9.276019173198868e-05
574.0,0.9998030989064822,0.9998722058130174,1.0,1.0,0.0,0.9999552720345561,-0.3000447279654439,0.9999552720345561,0.00015217312807391803,1.2998478268719262,0.00015217312807391803
575.0,0.9998072943455858,0.9999128164134906,1.0,1.0,0.0,0.9999694857447217,-0.30003051425527827,0.9999694857447217,0.00016219139913586922,1.2998378086008642,0.00016219139913586922
576.0,0.9998105938874451,0.9999476748553472,1.0,1.0,0.0,0.9999816861993716,-0.3000183138006285,0.9999816861993716,0.00017109231192646845,1.2998289076880736,0.00017109231192646845
577.0,0.9998319854348282,1.0000459352083533,1.0,1.0,0.0,1.0000160773229236,-0.2999839226770763,1.0000160773229236,0.00018409188809542787,1.2998159081119045,0.00018409188809542787
578.0,0.9997302112869005,1.0001880472259383,1.0,1.0,0.0,1.0000658165290783,-0.2999341834709216,1.0000658165290783,0.0003356052421777944,1.2996643947578221,0.0003356052421777944
579.0,0.9998585802075979,1.0001705230658806,1.0,1.0,0.0,1.0000596830730581,-0.2999403169269418,1.0000596830730581,0.00020110286546026757,1.2997988971345396,0.00020110286546026757
580.0,0.9999201985158575,0.9999684764470534,1.0,1.0,0.0,0.9999889667564688,-0.3000110332435314,0.9999889667564688,6.876824061130549e-05,1.299931231759389,6.876824061130549e-05
581.0,0.9999307373226742,1.0001183623665149,1.0,1.0,0.0,1.0000414268282802,-0.2999585731717198,1.0000414268282802,0.00011068950560599866,1.299889310494394,0.00011068950560599866
582.0,0.9998889660906014,1.000065107171833,1.0,1.0,0.0,1.0000227875101415,-0.29997721248985854,1.0000227875101415,0.0001338214195401033,1.29986617858046,0.0001338214195401033
583.0,0.9998564856497933,0.9999511065358949,1.0,1.0,0.0,0.9999828872875632,-0.3000171127124368,0.9999828872875632,0.00012640163776989066,1.2998735983622303,0.00012640163776989066
584.0,0.9999815172104036,0.9999803495285137,1.0,1.0,0.0,0.9999931223349798,-0.3000068776650203,0.9999931223349798,1.1605124576208325e-05,1.2999883948754238,1.1605124576208325e-05
585.0,0.9999569516150186,0.9997317693572347,1.0,1.0,0.0,0.9999061192750321,-0.3000938807249679,0.9999061192750321,5.0832339986484065e-05,1.3000508323399864,5.0832339986484065e-05
586.0,0.999935946947745,0.9997513493878579,1.0,1.0,0.0,0.9999129722857503,-0.3000870277142498,0.9999129722857503,2.2974661994745738e-05,1.300022974661995,2.2974661994745738e-05
587.0,0.9999649858990118,0.9997645604773111,1.0,1.0,0.0,0.9999175961670589,-0.30008240383294116,0.9999175961670589,4.7389731952951486e-05,1.300047389731953,4.7389731952951486e-05
588.0,0.9999639381647424,0.9999228182612665,1.0,1.0,0.0,0.9999729863914433,-0.30002701360855677,0.9999729863914433,9.048226700891782e-06,1.299990951773299,9.048226700891782e-06
589.0,0.9997737531292276,0.9997759425926882,1.0,1.0,0.0,0.9999215799074409,-0.30007842009255914,0.9999215799074409,0.00014782677821334467,1.2998521732217867,0.00014782677821334467
590.0,0.9997821484888336,0.9997704837314296,1.0,1.0,0.0,0.9999196693060004,-0.30008033069399964,0.9999196693060004,0.00013752081716678077,1.2998624791828333,0.00013752081716678077
591.0,0.9997601363220816,0.9997046394247029,1.0,1.0,0.0,0.999896623798646,-0.3001033762013541,0.999896623798646,0.000136487476564362,1.2998635125234357,0.000136487476564362
592.0,0.9998443141786431,0.9996956648575932,1.0,1.0,0.0,0.9998934827001577,-0.3001065172998424,0.9998934827001577,4.916852151459761e-05,1.2999508314784856,4.916852151459761e-05
593.0,0.9998678646412708,0.9996238842801799,1.0,1.0,0.0,0.999868359498063,-0.3001316405019371,0.999868359498063,4.948567922102853e-07,1.2999995051432078,4.948567922102853e-07
594.0,0.9998546202417655,0.9997501059100944,1.0,1.0,0.0,0.999912537068533,-0.30008746293146704,0.999912537068533,5.7916826767479e-05,1.2999420831732325,5.7916826767479e-05
595.0,0.9997500987175494,0.9998035797656268,1.0,1.0,0.0,0.9999312529179694,-0.3000687470820307,0.9999312529179694,0.0001811542004199751,1.29981884579958,0.0001811542004199751
596.0,0.9997565327337474,0.9997857687419238,1.0,1.0,0.0,0.9999250190596733,-0.3000749809403267,0.9999250190596733,0.0001684863259259206,1.2998315136740741,0.0001684863259259206
597.0,0.9997549320759165,0.9998767742510838,1.0,1.0,0.0,0.9999568709878793,-0.3000431290121207,0.9999568709878793,0.00020193891196285119,1.2997980610880373,0.00020193891196285119
598.0,0.9997621908465097,0.9999090412203011,1.0,1.0,0.0,0.9999681644271053,-0.3000318355728947,0.9999681644271053,0.00020597358059559756,1.2997940264194043,0.00020597358059559756
599.0,0.999822011114421,0.9999518817701972,1.0,1.0,0.0,0.999983158619569,-0.30001684138043105,0.999983158619569,0.00016114750514795162,1.299838852494852,0.00016114750514795162
600.0,0.9998321348650794,1.0002024442300121,1.0,1.0,0.0,1.0000708554805042,-0.2999291445194958,1.0000708554805042,0.0002387206154248478,1.2997612793845752,0.0002387206154248478
601.0,0.9998933111974703,1.0002080918540885,1.0,1.0,0.0,1.000072832148931,-0.2999271678510691,1.000072832148931,0.0001795209514606766,1.2998204790485395,0.0001795209514606766
602.0,0.9999109379836887,1.000277860076888,1.0,1.0,0.0,1.0000972510269108,-0.2999027489730892,1.0000972510269108,0.0001863130432221416,1.299813686956778,0.0001863130432221416
603.0,1.0001539054809032,1.0004751219016856,1.0,1.0,0.0,1.0001662926655899,-0.29983370733440995,1.0001662926655899,1.2387184686657449e-05,1.2999876128153132,1.2387184686657449e-05
604.0,1.0002852513907827,1.0006458475528432,1.0,1.0,0.0,1.0002260466434951,-0.2997739533565048,1.0002260466434951,5.920474728760006e-05,1.3000592047472876,5.920474728760006e-05
605.0,1.0001792901403923,1.0005405002981744,1.0,1.0,0.0,1.000189175104361,-0.29981082489563904,1.000189175104361,9.884963968698202e-06,1.2999901150360313,9.884963968698202e-06
606.0,1.0001710345821908,1.000682288175843,1.0,1.0,0.0,1.000238800861545,-0.299761199138455,1.000238800861545,6.776627935423107e-05,1.2999322337206458,6.776627935423107e-05
